[0.000000] (-) TimerEvent: {}
[0.000701] (-) JobUnselected: {'identifier': 'adi_driver'}
[0.001342] (-) JobUnselected: {'identifier': 'amathutils_lib'}
[0.001426] (-) JobUnselected: {'identifier': 'as'}
[0.001494] (-) JobUnselected: {'identifier': 'astar_search'}
[0.001582] (-) JobUnselected: {'identifier': 'autoware_bag_tools'}
[0.001658] (-) JobUnselected: {'identifier': 'autoware_build_flags'}
[0.001721] (-) JobUnselected: {'identifier': 'autoware_camera_lidar_calibrator'}
[0.001784] (-) JobUnselected: {'identifier': 'autoware_can_msgs'}
[0.001845] (-) JobUnselected: {'identifier': 'autoware_config_msgs'}
[0.001905] (-) JobUnselected: {'identifier': 'autoware_connector'}
[0.001967] (-) JobUnselected: {'identifier': 'autoware_driveworks_gmsl_interface'}
[0.002030] (-) JobUnselected: {'identifier': 'autoware_driveworks_interface'}
[0.002092] (-) JobUnselected: {'identifier': 'autoware_external_msgs'}
[0.002165] (-) JobUnselected: {'identifier': 'autoware_health_checker'}
[0.002226] (-) JobUnselected: {'identifier': 'autoware_lanelet2_msgs'}
[0.002286] (-) JobUnselected: {'identifier': 'autoware_launcher'}
[0.002345] (-) JobUnselected: {'identifier': 'autoware_launcher_rviz'}
[0.002405] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.002467] (-) JobUnselected: {'identifier': 'autoware_msgs'}
[0.002591] (-) JobUnselected: {'identifier': 'autoware_pointgrey_drivers'}
[0.002695] (-) JobUnselected: {'identifier': 'autoware_quickstart_examples'}
[0.002755] (-) JobUnselected: {'identifier': 'autoware_rviz_plugins'}
[0.002863] (-) JobUnselected: {'identifier': 'autoware_system_msgs'}
[0.002912] (-) JobUnselected: {'identifier': 'calibration_publisher'}
[0.002958] (-) JobUnselected: {'identifier': 'carla_autoware_bridge'}
[0.003026] (-) JobUnselected: {'identifier': 'citysim'}
[0.003083] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.003169] (-) JobUnselected: {'identifier': 'custom_msgs'}
[0.003271] (-) JobUnselected: {'identifier': 'data_preprocessor'}
[0.003320] (-) JobUnselected: {'identifier': 'decision_maker'}
[0.003411] (-) JobUnselected: {'identifier': 'decision_maker_panel'}
[0.003460] (-) JobUnselected: {'identifier': 'detected_objects_visualizer'}
[0.003508] (-) JobUnselected: {'identifier': 'dp_planner'}
[0.003755] (-) JobUnselected: {'identifier': 'ds4'}
[0.003848] (-) JobUnselected: {'identifier': 'ds4_driver'}
[0.003897] (-) JobUnselected: {'identifier': 'ds4_msgs'}
[0.003945] (-) JobUnselected: {'identifier': 'ekf_localizer'}
[0.004141] (-) JobUnselected: {'identifier': 'emergency_handler'}
[0.004189] (-) JobUnselected: {'identifier': 'fastvirtualscan'}
[0.004240] (-) JobUnselected: {'identifier': 'ff_waypoint_follower'}
[0.004398] (-) JobUnselected: {'identifier': 'freespace_planner'}
[0.004446] (-) JobUnselected: {'identifier': 'garmin'}
[0.004494] (-) JobUnselected: {'identifier': 'gazebo_camera_description'}
[0.004636] (-) JobUnselected: {'identifier': 'gazebo_imu_description'}
[0.004711] (-) JobUnselected: {'identifier': 'gazebo_world_description'}
[0.004761] (-) JobUnselected: {'identifier': 'glviewer'}
[0.005343] (-) JobUnselected: {'identifier': 'gnss'}
[0.005413] (-) JobUnselected: {'identifier': 'gnss_localizer'}
[0.005559] (-) JobUnselected: {'identifier': 'graph_tools'}
[0.005623] (-) JobUnselected: {'identifier': 'hokuyo'}
[0.005758] (-) JobUnselected: {'identifier': 'image_processor'}
[0.005829] (-) JobUnselected: {'identifier': 'imm_ukf_pda_track'}
[0.005890] (-) JobUnselected: {'identifier': 'integrated_viewer'}
[0.005994] (-) JobUnselected: {'identifier': 'javad_navsat_driver'}
[0.006060] (-) JobUnselected: {'identifier': 'kitti_box_publisher'}
[0.006150] (-) JobUnselected: {'identifier': 'kitti_launch'}
[0.006197] (-) JobUnselected: {'identifier': 'kitti_player'}
[0.006245] (-) JobUnselected: {'identifier': 'kvaser'}
[0.006337] (-) JobUnselected: {'identifier': 'lane_planner'}
[0.006384] (-) JobUnselected: {'identifier': 'lanelet2_extension'}
[0.006430] (-) JobUnselected: {'identifier': 'lanelet_aisan_converter'}
[0.006485] (-) JobUnselected: {'identifier': 'lattice_planner'}
[0.006576] (-) JobUnselected: {'identifier': 'lgsvl_simulator_bridge'}
[0.006638] (-) JobUnselected: {'identifier': 'libvectormap'}
[0.006728] (-) JobUnselected: {'identifier': 'libwaypoint_follower'}
[0.006776] (-) JobUnselected: {'identifier': 'lidar_apollo_cnn_seg_detect'}
[0.006822] (-) JobUnselected: {'identifier': 'lidar_euclidean_cluster_detect'}
[0.006909] (-) JobUnselected: {'identifier': 'lidar_fake_perception'}
[0.006957] (-) JobUnselected: {'identifier': 'lidar_kf_contour_track'}
[0.007229] (-) JobUnselected: {'identifier': 'lidar_localizer'}
[0.007423] (-) JobUnselected: {'identifier': 'lidar_naive_l_shape_detect'}
[0.007553] (-) JobUnselected: {'identifier': 'lidar_point_pillars'}
[0.007627] (-) JobUnselected: {'identifier': 'lidar_shape_estimation'}
[0.007697] (-) JobUnselected: {'identifier': 'log_tools'}
[0.007767] (-) JobUnselected: {'identifier': 'map_file'}
[0.007836] (-) JobUnselected: {'identifier': 'map_tf_generator'}
[0.007905] (-) JobUnselected: {'identifier': 'map_tools'}
[0.007974] (-) JobUnselected: {'identifier': 'marker_downsampler'}
[0.008060] (-) JobUnselected: {'identifier': 'memsic_imu'}
[0.008130] (-) JobUnselected: {'identifier': 'microstrain_driver'}
[0.008198] (-) JobUnselected: {'identifier': 'mpc_follower'}
[0.008272] (-) JobUnselected: {'identifier': 'mqtt_socket'}
[0.008885] (-) JobUnselected: {'identifier': 'multi_lidar_calibrator'}
[0.008971] (-) JobUnselected: {'identifier': 'naive_motion_predict'}
[0.009059] (-) JobUnselected: {'identifier': 'ndt_cpu'}
[0.009118] (-) JobUnselected: {'identifier': 'ndt_gpu'}
[0.009166] (-) JobUnselected: {'identifier': 'ndt_tku'}
[0.009259] (-) JobUnselected: {'identifier': 'nmea_navsat'}
[0.009306] (-) JobUnselected: {'identifier': 'obj_db'}
[0.009396] (-) JobUnselected: {'identifier': 'object_map'}
[0.009444] (-) JobUnselected: {'identifier': 'oculus_socket'}
[0.009491] (-) JobUnselected: {'identifier': 'op_global_planner'}
[0.010070] (-) JobUnselected: {'identifier': 'op_local_planner'}
[0.010175] (-) JobUnselected: {'identifier': 'op_planner'}
[0.010224] (-) JobUnselected: {'identifier': 'op_ros_helpers'}
[0.010272] (-) JobUnselected: {'identifier': 'op_simu'}
[0.010434] (-) JobUnselected: {'identifier': 'op_simulation_package'}
[0.010482] (-) JobUnselected: {'identifier': 'op_utilities'}
[0.010529] (-) JobUnselected: {'identifier': 'op_utility'}
[0.010618] (-) JobUnselected: {'identifier': 'pc2_downsampler'}
[0.010666] (-) JobUnselected: {'identifier': 'pcl_omp_registration'}
[0.010714] (-) JobUnselected: {'identifier': 'pixel_cloud_fusion'}
[0.010962] (-) JobUnselected: {'identifier': 'points2image'}
[0.011010] (-) JobUnselected: {'identifier': 'points_downsampler'}
[0.011079] (-) JobUnselected: {'identifier': 'points_preprocessor'}
[0.011149] (-) JobUnselected: {'identifier': 'pos_db'}
[0.011210] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.011268] (-) JobUnselected: {'identifier': 'range_vision_fusion'}
[0.011314] (-) JobUnselected: {'identifier': 'road_occupancy_processor'}
[0.011384] (-) JobUnselected: {'identifier': 'roi_object_filter'}
[0.011443] (-) JobUnselected: {'identifier': 'ros_observer'}
[0.011500] (-) JobUnselected: {'identifier': 'rosbag_controller'}
[0.011559] (-) JobUnselected: {'identifier': 'rosinterface'}
[0.011606] (-) JobUnselected: {'identifier': 'runtime_manager'}
[0.011671] (-) JobUnselected: {'identifier': 'sick_ldmrs_description'}
[0.011729] (-) JobUnselected: {'identifier': 'sick_ldmrs_driver'}
[0.011785] (-) JobUnselected: {'identifier': 'sick_ldmrs_laser'}
[0.011858] (-) JobUnselected: {'identifier': 'sick_ldmrs_msgs'}
[0.011904] (-) JobUnselected: {'identifier': 'sick_ldmrs_tools'}
[0.011969] (-) JobUnselected: {'identifier': 'sick_lms5xx'}
[0.012036] (-) JobUnselected: {'identifier': 'sound_player'}
[0.012102] (-) JobUnselected: {'identifier': 'state_machine_lib'}
[0.012148] (-) JobUnselected: {'identifier': 'tablet_socket'}
[0.012214] (-) JobUnselected: {'identifier': 'tablet_socket_msgs'}
[0.012271] (-) JobUnselected: {'identifier': 'trafficlight_recognizer'}
[0.012329] (-) JobUnselected: {'identifier': 'twist2odom'}
[0.012384] (-) JobUnselected: {'identifier': 'twist_filter'}
[0.012447] (-) JobUnselected: {'identifier': 'twist_gate'}
[0.012505] (-) JobUnselected: {'identifier': 'twist_generator'}
[0.012561] (-) JobUnselected: {'identifier': 'udon_socket'}
[0.012619] (-) JobUnselected: {'identifier': 'vectacam'}
[0.012665] (-) JobUnselected: {'identifier': 'vector_map'}
[0.012730] (-) JobUnselected: {'identifier': 'vector_map_msgs'}
[0.012788] (-) JobUnselected: {'identifier': 'vector_map_server'}
[0.012844] (-) JobUnselected: {'identifier': 'vehicle_description'}
[0.012901] (-) JobUnselected: {'identifier': 'vehicle_engage_panel'}
[0.012977] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_interface'}
[0.013038] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_launcher'}
[0.013097] (-) JobUnselected: {'identifier': 'vehicle_model'}
[0.013163] (-) JobUnselected: {'identifier': 'vehicle_sim_model'}
[0.013209] (-) JobUnselected: {'identifier': 'vehicle_socket'}
[0.013285] (-) JobUnselected: {'identifier': 'vel_pose_diff_checker'}
[0.013342] (-) JobUnselected: {'identifier': 'vision_beyond_track'}
[0.013399] (-) JobUnselected: {'identifier': 'vision_darknet_detect'}
[0.013445] (-) JobUnselected: {'identifier': 'vision_lane_detect'}
[0.013503] (-) JobUnselected: {'identifier': 'vision_segment_enet_detect'}
[0.013578] (-) JobUnselected: {'identifier': 'vision_ssd_detect'}
[0.013636] (-) JobUnselected: {'identifier': 'vlg22c_cam'}
[0.013682] (-) JobUnselected: {'identifier': 'way_planner'}
[0.013749] (-) JobUnselected: {'identifier': 'waypoint_maker'}
[0.013806] (-) JobUnselected: {'identifier': 'wf_simulator'}
[0.013863] (-) JobUnselected: {'identifier': 'xsens_driver'}
[0.013919] (-) JobUnselected: {'identifier': 'ymc'}
[0.013970] (waypoint_planner) JobQueued: {'identifier': 'waypoint_planner', 'dependencies': OrderedDict([('autoware_build_flags', '/home/autoware/Autoware/install/autoware_build_flags'), ('autoware_config_msgs', '/home/autoware/Autoware/install/autoware_config_msgs'), ('autoware_lanelet2_msgs', '/home/autoware/Autoware/install/autoware_lanelet2_msgs'), ('autoware_msgs', '/home/autoware/Autoware/install/autoware_msgs'), ('autoware_system_msgs', '/home/autoware/Autoware/install/autoware_system_msgs'), ('ros_observer', '/home/autoware/Autoware/install/ros_observer'), ('vector_map_msgs', '/home/autoware/Autoware/install/vector_map_msgs'), ('amathutils_lib', '/home/autoware/Autoware/install/amathutils_lib'), ('astar_search', '/home/autoware/Autoware/install/astar_search'), ('autoware_health_checker', '/home/autoware/Autoware/install/autoware_health_checker'), ('vector_map', '/home/autoware/Autoware/install/vector_map'), ('lanelet2_extension', '/home/autoware/Autoware/install/lanelet2_extension'), ('libwaypoint_follower', '/home/autoware/Autoware/install/libwaypoint_follower')])}
[0.014061] (waypoint_planner) JobStarted: {'identifier': 'waypoint_planner'}
[0.099456] (-) TimerEvent: {}
[0.200035] (-) TimerEvent: {}
[0.300484] (-) TimerEvent: {}
[0.309643] (waypoint_planner) JobProgress: {'identifier': 'waypoint_planner', 'progress': 'cmake'}
[0.310546] (waypoint_planner) JobProgress: {'identifier': 'waypoint_planner', 'progress': 'build'}
