[0.000000] (-) TimerEvent: {}
[0.000568] (-) JobUnselected: {'identifier': 'adi_driver'}
[0.000786] (-) JobUnselected: {'identifier': 'amathutils_lib'}
[0.000869] (-) JobUnselected: {'identifier': 'as'}
[0.000938] (-) JobUnselected: {'identifier': 'astar_search'}
[0.001531] (-) JobUnselected: {'identifier': 'autoware_bag_tools'}
[0.001601] (-) JobUnselected: {'identifier': 'autoware_build_flags'}
[0.001666] (-) JobUnselected: {'identifier': 'autoware_camera_lidar_calibrator'}
[0.001732] (-) JobUnselected: {'identifier': 'autoware_can_msgs'}
[0.001794] (-) JobUnselected: {'identifier': 'autoware_config_msgs'}
[0.001855] (-) JobUnselected: {'identifier': 'autoware_connector'}
[0.001917] (-) JobUnselected: {'identifier': 'autoware_driveworks_gmsl_interface'}
[0.001982] (-) JobUnselected: {'identifier': 'autoware_driveworks_interface'}
[0.002055] (-) JobUnselected: {'identifier': 'autoware_external_msgs'}
[0.002118] (-) JobUnselected: {'identifier': 'autoware_health_checker'}
[0.002179] (-) JobUnselected: {'identifier': 'autoware_lanelet2_msgs'}
[0.002239] (-) JobUnselected: {'identifier': 'autoware_launcher'}
[0.002301] (-) JobUnselected: {'identifier': 'autoware_launcher_rviz'}
[0.002365] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.002426] (-) JobUnselected: {'identifier': 'autoware_msgs'}
[0.002488] (-) JobUnselected: {'identifier': 'autoware_pointgrey_drivers'}
[0.002550] (-) JobUnselected: {'identifier': 'autoware_quickstart_examples'}
[0.002620] (-) JobUnselected: {'identifier': 'autoware_rviz_plugins'}
[0.002681] (-) JobUnselected: {'identifier': 'autoware_system_msgs'}
[0.002742] (-) JobUnselected: {'identifier': 'calibration_publisher'}
[0.002803] (-) JobUnselected: {'identifier': 'carla_autoware_bridge'}
[0.002928] (-) JobUnselected: {'identifier': 'citysim'}
[0.003033] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.003082] (-) JobUnselected: {'identifier': 'custom_msgs'}
[0.003130] (-) JobUnselected: {'identifier': 'data_preprocessor'}
[0.003228] (-) JobUnselected: {'identifier': 'decision_maker'}
[0.003275] (-) JobUnselected: {'identifier': 'decision_maker_panel'}
[0.003320] (-) JobUnselected: {'identifier': 'detected_objects_visualizer'}
[0.003387] (-) JobUnselected: {'identifier': 'dp_planner'}
[0.003447] (-) JobUnselected: {'identifier': 'ds4'}
[0.003525] (-) JobUnselected: {'identifier': 'ds4_driver'}
[0.003571] (-) JobUnselected: {'identifier': 'ds4_msgs'}
[0.003617] (-) JobUnselected: {'identifier': 'ekf_localizer'}
[0.003708] (-) JobUnselected: {'identifier': 'emergency_handler'}
[0.003755] (-) JobUnselected: {'identifier': 'fastvirtualscan'}
[0.003800] (-) JobUnselected: {'identifier': 'ff_waypoint_follower'}
[0.003886] (-) JobUnselected: {'identifier': 'freespace_planner'}
[0.003933] (-) JobUnselected: {'identifier': 'garmin'}
[0.003979] (-) JobUnselected: {'identifier': 'gazebo_camera_description'}
[0.004227] (-) JobUnselected: {'identifier': 'gazebo_imu_description'}
[0.004325] (-) JobUnselected: {'identifier': 'gazebo_world_description'}
[0.004373] (-) JobUnselected: {'identifier': 'glviewer'}
[0.004455] (-) JobUnselected: {'identifier': 'gnss'}
[0.004874] (-) JobUnselected: {'identifier': 'gnss_localizer'}
[0.004893] (-) JobUnselected: {'identifier': 'graph_tools'}
[0.004909] (-) JobUnselected: {'identifier': 'hokuyo'}
[0.004924] (-) JobUnselected: {'identifier': 'image_processor'}
[0.004939] (-) JobUnselected: {'identifier': 'imm_ukf_pda_track'}
[0.004953] (-) JobUnselected: {'identifier': 'integrated_viewer'}
[0.004967] (-) JobUnselected: {'identifier': 'javad_navsat_driver'}
[0.004981] (-) JobUnselected: {'identifier': 'kitti_box_publisher'}
[0.004996] (-) JobUnselected: {'identifier': 'kitti_launch'}
[0.005010] (-) JobUnselected: {'identifier': 'kitti_player'}
[0.005024] (-) JobUnselected: {'identifier': 'kvaser'}
[0.005038] (-) JobUnselected: {'identifier': 'lane_planner'}
[0.005053] (-) JobUnselected: {'identifier': 'lanelet2_extension'}
[0.005067] (-) JobUnselected: {'identifier': 'lanelet_aisan_converter'}
[0.005081] (-) JobUnselected: {'identifier': 'lattice_planner'}
[0.005140] (-) JobUnselected: {'identifier': 'lgsvl_simulator_bridge'}
[0.005155] (-) JobUnselected: {'identifier': 'libvectormap'}
[0.005169] (-) JobUnselected: {'identifier': 'libwaypoint_follower'}
[0.005183] (-) JobUnselected: {'identifier': 'lidar_apollo_cnn_seg_detect'}
[0.005197] (-) JobUnselected: {'identifier': 'lidar_euclidean_cluster_detect'}
[0.005211] (-) JobUnselected: {'identifier': 'lidar_fake_perception'}
[0.005225] (-) JobUnselected: {'identifier': 'lidar_kf_contour_track'}
[0.005239] (-) JobUnselected: {'identifier': 'lidar_localizer'}
[0.005253] (-) JobUnselected: {'identifier': 'lidar_naive_l_shape_detect'}
[0.005267] (-) JobUnselected: {'identifier': 'lidar_point_pillars'}
[0.005281] (-) JobUnselected: {'identifier': 'lidar_shape_estimation'}
[0.005295] (-) JobUnselected: {'identifier': 'log_tools'}
[0.005309] (-) JobUnselected: {'identifier': 'map_file'}
[0.005323] (-) JobUnselected: {'identifier': 'map_tf_generator'}
[0.005337] (-) JobUnselected: {'identifier': 'map_tools'}
[0.005351] (-) JobUnselected: {'identifier': 'marker_downsampler'}
[0.005365] (-) JobUnselected: {'identifier': 'memsic_imu'}
[0.005378] (-) JobUnselected: {'identifier': 'microstrain_driver'}
[0.005392] (-) JobUnselected: {'identifier': 'mpc_follower'}
[0.005406] (-) JobUnselected: {'identifier': 'mqtt_socket'}
[0.005419] (-) JobUnselected: {'identifier': 'multi_lidar_calibrator'}
[0.005433] (-) JobUnselected: {'identifier': 'naive_motion_predict'}
[0.005447] (-) JobUnselected: {'identifier': 'ndt_cpu'}
[0.005466] (-) JobUnselected: {'identifier': 'ndt_gpu'}
[0.005480] (-) JobUnselected: {'identifier': 'ndt_tku'}
[0.005494] (-) JobUnselected: {'identifier': 'nmea_navsat'}
[0.005507] (-) JobUnselected: {'identifier': 'obj_db'}
[0.005521] (-) JobUnselected: {'identifier': 'object_map'}
[0.005535] (-) JobUnselected: {'identifier': 'oculus_socket'}
[0.005549] (-) JobUnselected: {'identifier': 'op_global_planner'}
[0.005562] (-) JobUnselected: {'identifier': 'op_local_planner'}
[0.005576] (-) JobUnselected: {'identifier': 'op_planner'}
[0.005590] (-) JobUnselected: {'identifier': 'op_ros_helpers'}
[0.005604] (-) JobUnselected: {'identifier': 'op_simu'}
[0.005617] (-) JobUnselected: {'identifier': 'op_simulation_package'}
[0.005631] (-) JobUnselected: {'identifier': 'op_utilities'}
[0.005645] (-) JobUnselected: {'identifier': 'op_utility'}
[0.005658] (-) JobUnselected: {'identifier': 'pc2_downsampler'}
[0.005672] (-) JobUnselected: {'identifier': 'pcl_omp_registration'}
[0.005686] (-) JobUnselected: {'identifier': 'pixel_cloud_fusion'}
[0.005699] (-) JobUnselected: {'identifier': 'points2image'}
[0.005713] (-) JobUnselected: {'identifier': 'points_downsampler'}
[0.005727] (-) JobUnselected: {'identifier': 'points_preprocessor'}
[0.005740] (-) JobUnselected: {'identifier': 'pos_db'}
[0.005754] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.005768] (-) JobUnselected: {'identifier': 'range_vision_fusion'}
[0.005782] (-) JobUnselected: {'identifier': 'road_occupancy_processor'}
[0.005795] (-) JobUnselected: {'identifier': 'roi_object_filter'}
[0.005809] (-) JobUnselected: {'identifier': 'ros_observer'}
[0.005823] (-) JobUnselected: {'identifier': 'rosbag_controller'}
[0.005837] (-) JobUnselected: {'identifier': 'rosinterface'}
[0.005850] (-) JobUnselected: {'identifier': 'runtime_manager'}
[0.005864] (-) JobUnselected: {'identifier': 'sick_ldmrs_description'}
[0.005877] (-) JobUnselected: {'identifier': 'sick_ldmrs_driver'}
[0.005891] (-) JobUnselected: {'identifier': 'sick_ldmrs_laser'}
[0.005905] (-) JobUnselected: {'identifier': 'sick_ldmrs_msgs'}
[0.005918] (-) JobUnselected: {'identifier': 'sick_ldmrs_tools'}
[0.005932] (-) JobUnselected: {'identifier': 'sick_lms5xx'}
[0.005946] (-) JobUnselected: {'identifier': 'sound_player'}
[0.005960] (-) JobUnselected: {'identifier': 'state_machine_lib'}
[0.005973] (-) JobUnselected: {'identifier': 'tablet_socket'}
[0.005987] (-) JobUnselected: {'identifier': 'tablet_socket_msgs'}
[0.006001] (-) JobUnselected: {'identifier': 'trafficlight_recognizer'}
[0.006015] (-) JobUnselected: {'identifier': 'twist2odom'}
[0.006128] (-) JobUnselected: {'identifier': 'twist_filter'}
[0.006143] (-) JobUnselected: {'identifier': 'twist_gate'}
[0.006157] (-) JobUnselected: {'identifier': 'twist_generator'}
[0.006170] (-) JobUnselected: {'identifier': 'udon_socket'}
[0.006184] (-) JobUnselected: {'identifier': 'vectacam'}
[0.006198] (-) JobUnselected: {'identifier': 'vector_map'}
[0.006211] (-) JobUnselected: {'identifier': 'vector_map_msgs'}
[0.006225] (-) JobUnselected: {'identifier': 'vector_map_server'}
[0.006239] (-) JobUnselected: {'identifier': 'vehicle_description'}
[0.006252] (-) JobUnselected: {'identifier': 'vehicle_engage_panel'}
[0.006266] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_interface'}
[0.006279] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_launcher'}
[0.006293] (-) JobUnselected: {'identifier': 'vehicle_model'}
[0.006307] (-) JobUnselected: {'identifier': 'vehicle_sim_model'}
[0.006320] (-) JobUnselected: {'identifier': 'vehicle_socket'}
[0.006334] (-) JobUnselected: {'identifier': 'vel_pose_diff_checker'}
[0.006347] (-) JobUnselected: {'identifier': 'vision_beyond_track'}
[0.006361] (-) JobUnselected: {'identifier': 'vision_lane_detect'}
[0.006374] (-) JobUnselected: {'identifier': 'vision_segment_enet_detect'}
[0.006388] (-) JobUnselected: {'identifier': 'vision_ssd_detect'}
[0.006401] (-) JobUnselected: {'identifier': 'vlg22c_cam'}
[0.006415] (-) JobUnselected: {'identifier': 'way_planner'}
[0.006428] (-) JobUnselected: {'identifier': 'waypoint_maker'}
[0.006442] (-) JobUnselected: {'identifier': 'waypoint_planner'}
[0.006456] (-) JobUnselected: {'identifier': 'wf_simulator'}
[0.006469] (-) JobUnselected: {'identifier': 'xsens_driver'}
[0.006483] (-) JobUnselected: {'identifier': 'ymc'}
[0.006500] (vision_darknet_detect) JobQueued: {'identifier': 'vision_darknet_detect', 'dependencies': OrderedDict([('autoware_build_flags', '/home/autoware/Autoware/install/autoware_build_flags'), ('autoware_config_msgs', '/home/autoware/Autoware/install/autoware_config_msgs'), ('autoware_msgs', '/home/autoware/Autoware/install/autoware_msgs')])}
[0.006521] (vision_darknet_detect) JobStarted: {'identifier': 'vision_darknet_detect'}
[0.099412] (-) TimerEvent: {}
[0.139477] (vision_darknet_detect) JobProgress: {'identifier': 'vision_darknet_detect', 'progress': 'cmake'}
[0.140395] (vision_darknet_detect) JobProgress: {'identifier': 'vision_darknet_detect', 'progress': 'build'}
