[0.000000] (-) TimerEvent: {}
[0.001422] (-) JobUnselected: {'identifier': 'adi_driver'}
[0.001508] (-) JobUnselected: {'identifier': 'amathutils_lib'}
[0.001571] (-) JobUnselected: {'identifier': 'as'}
[0.001629] (-) JobUnselected: {'identifier': 'astar_search'}
[0.001688] (-) JobUnselected: {'identifier': 'autoware_bag_tools'}
[0.001746] (-) JobUnselected: {'identifier': 'autoware_build_flags'}
[0.001805] (-) JobUnselected: {'identifier': 'autoware_camera_lidar_calibrator'}
[0.001863] (-) JobUnselected: {'identifier': 'autoware_can_msgs'}
[0.001917] (-) JobUnselected: {'identifier': 'autoware_config_msgs'}
[0.001971] (-) JobUnselected: {'identifier': 'autoware_connector'}
[0.002025] (-) JobUnselected: {'identifier': 'autoware_driveworks_gmsl_interface'}
[0.002079] (-) JobUnselected: {'identifier': 'autoware_driveworks_interface'}
[0.002138] (-) JobUnselected: {'identifier': 'autoware_external_msgs'}
[0.002192] (-) JobUnselected: {'identifier': 'autoware_health_checker'}
[0.002246] (-) JobUnselected: {'identifier': 'autoware_lanelet2_msgs'}
[0.002300] (-) JobUnselected: {'identifier': 'autoware_launcher'}
[0.002354] (-) JobUnselected: {'identifier': 'autoware_launcher_rviz'}
[0.002480] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.002543] (-) JobUnselected: {'identifier': 'autoware_msgs'}
[0.002570] (-) JobUnselected: {'identifier': 'autoware_pointgrey_drivers'}
[0.002592] (-) JobUnselected: {'identifier': 'autoware_quickstart_examples'}
[0.002628] (-) JobUnselected: {'identifier': 'autoware_rviz_plugins'}
[0.002651] (-) JobUnselected: {'identifier': 'autoware_system_msgs'}
[0.002673] (-) JobUnselected: {'identifier': 'calibration_publisher'}
[0.002696] (-) JobUnselected: {'identifier': 'carla_autoware_bridge'}
[0.002718] (-) JobUnselected: {'identifier': 'citysim'}
[0.002741] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.002759] (-) JobUnselected: {'identifier': 'custom_msgs'}
[0.002781] (-) JobUnselected: {'identifier': 'data_preprocessor'}
[0.002799] (-) JobUnselected: {'identifier': 'decision_maker'}
[0.002817] (-) JobUnselected: {'identifier': 'decision_maker_panel'}
[0.002835] (-) JobUnselected: {'identifier': 'detected_objects_visualizer'}
[0.002853] (-) JobUnselected: {'identifier': 'dp_planner'}
[0.002871] (-) JobUnselected: {'identifier': 'ds4'}
[0.002894] (-) JobUnselected: {'identifier': 'ds4_driver'}
[0.002916] (-) JobUnselected: {'identifier': 'ds4_msgs'}
[0.002939] (-) JobUnselected: {'identifier': 'ekf_localizer'}
[0.002961] (-) JobUnselected: {'identifier': 'emergency_handler'}
[0.002984] (-) JobUnselected: {'identifier': 'fastvirtualscan'}
[0.003002] (-) JobUnselected: {'identifier': 'ff_waypoint_follower'}
[0.003020] (-) JobUnselected: {'identifier': 'freespace_planner'}
[0.003038] (-) JobUnselected: {'identifier': 'garmin'}
[0.003056] (-) JobUnselected: {'identifier': 'gazebo_camera_description'}
[0.003074] (-) JobUnselected: {'identifier': 'gazebo_imu_description'}
[0.003092] (-) JobUnselected: {'identifier': 'gazebo_world_description'}
[0.003114] (-) JobUnselected: {'identifier': 'glviewer'}
[0.003137] (-) JobUnselected: {'identifier': 'gnss'}
[0.003164] (-) JobUnselected: {'identifier': 'gnss_localizer'}
[0.003186] (-) JobUnselected: {'identifier': 'graph_tools'}
[0.003209] (-) JobUnselected: {'identifier': 'hokuyo'}
[0.003231] (-) JobUnselected: {'identifier': 'image_processor'}
[0.003254] (-) JobUnselected: {'identifier': 'imm_ukf_pda_track'}
[0.003276] (-) JobUnselected: {'identifier': 'integrated_viewer'}
[0.003299] (-) JobUnselected: {'identifier': 'javad_navsat_driver'}
[0.003321] (-) JobUnselected: {'identifier': 'kitti_box_publisher'}
[0.003344] (-) JobUnselected: {'identifier': 'kitti_launch'}
[0.003366] (-) JobUnselected: {'identifier': 'kitti_player'}
[0.003389] (-) JobUnselected: {'identifier': 'kvaser'}
[0.003411] (-) JobUnselected: {'identifier': 'lane_planner'}
[0.003434] (-) JobUnselected: {'identifier': 'lanelet2_extension'}
[0.003456] (-) JobUnselected: {'identifier': 'lanelet_aisan_converter'}
[0.003479] (-) JobUnselected: {'identifier': 'lattice_planner'}
[0.003510] (-) JobUnselected: {'identifier': 'lgsvl_simulator_bridge'}
[0.003533] (-) JobUnselected: {'identifier': 'libvectormap'}
[0.003555] (-) JobUnselected: {'identifier': 'libwaypoint_follower'}
[0.003578] (-) JobUnselected: {'identifier': 'lidar_apollo_cnn_seg_detect'}
[0.003600] (-) JobUnselected: {'identifier': 'lidar_euclidean_cluster_detect'}
[0.003623] (-) JobUnselected: {'identifier': 'lidar_fake_perception'}
[0.003645] (-) JobUnselected: {'identifier': 'lidar_kf_contour_track'}
[0.003668] (-) JobUnselected: {'identifier': 'lidar_localizer'}
[0.003690] (-) JobUnselected: {'identifier': 'lidar_naive_l_shape_detect'}
[0.003713] (-) JobUnselected: {'identifier': 'lidar_point_pillars'}
[0.003735] (-) JobUnselected: {'identifier': 'lidar_shape_estimation'}
[0.003758] (-) JobUnselected: {'identifier': 'log_tools'}
[0.003780] (-) JobUnselected: {'identifier': 'map_file'}
[0.003803] (-) JobUnselected: {'identifier': 'map_tf_generator'}
[0.003825] (-) JobUnselected: {'identifier': 'map_tools'}
[0.003848] (-) JobUnselected: {'identifier': 'marker_downsampler'}
[0.003870] (-) JobUnselected: {'identifier': 'memsic_imu'}
[0.003893] (-) JobUnselected: {'identifier': 'microstrain_driver'}
[0.003915] (-) JobUnselected: {'identifier': 'mpc_follower'}
[0.003938] (-) JobUnselected: {'identifier': 'mqtt_socket'}
[0.003960] (-) JobUnselected: {'identifier': 'multi_lidar_calibrator'}
[0.003983] (-) JobUnselected: {'identifier': 'naive_motion_predict'}
[0.004005] (-) JobUnselected: {'identifier': 'ndt_cpu'}
[0.004032] (-) JobUnselected: {'identifier': 'ndt_gpu'}
[0.004055] (-) JobUnselected: {'identifier': 'ndt_tku'}
[0.004077] (-) JobUnselected: {'identifier': 'nmea_navsat'}
[0.004100] (-) JobUnselected: {'identifier': 'obj_db'}
[0.004122] (-) JobUnselected: {'identifier': 'object_map'}
[0.004145] (-) JobUnselected: {'identifier': 'oculus_socket'}
[0.004167] (-) JobUnselected: {'identifier': 'op_global_planner'}
[0.004190] (-) JobUnselected: {'identifier': 'op_local_planner'}
[0.004212] (-) JobUnselected: {'identifier': 'op_planner'}
[0.004235] (-) JobUnselected: {'identifier': 'op_ros_helpers'}
[0.004257] (-) JobUnselected: {'identifier': 'op_simu'}
[0.004280] (-) JobUnselected: {'identifier': 'op_simulation_package'}
[0.004302] (-) JobUnselected: {'identifier': 'op_utilities'}
[0.004325] (-) JobUnselected: {'identifier': 'op_utility'}
[0.004347] (-) JobUnselected: {'identifier': 'pc2_downsampler'}
[0.004370] (-) JobUnselected: {'identifier': 'pcl_omp_registration'}
[0.004392] (-) JobUnselected: {'identifier': 'pixel_cloud_fusion'}
[0.004415] (-) JobUnselected: {'identifier': 'points2image'}
[0.004438] (-) JobUnselected: {'identifier': 'points_downsampler'}
[0.004460] (-) JobUnselected: {'identifier': 'points_preprocessor'}
[0.004487] (-) JobUnselected: {'identifier': 'pos_db'}
[0.004510] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.004532] (-) JobUnselected: {'identifier': 'range_vision_fusion'}
[0.004555] (-) JobUnselected: {'identifier': 'road_occupancy_processor'}
[0.004577] (-) JobUnselected: {'identifier': 'roi_object_filter'}
[0.004599] (-) JobUnselected: {'identifier': 'ros_observer'}
[0.004622] (-) JobUnselected: {'identifier': 'rosbag_controller'}
[0.004645] (-) JobUnselected: {'identifier': 'rosinterface'}
[0.004667] (-) JobUnselected: {'identifier': 'runtime_manager'}
[0.004690] (-) JobUnselected: {'identifier': 'sick_ldmrs_description'}
[0.004712] (-) JobUnselected: {'identifier': 'sick_ldmrs_driver'}
[0.004735] (-) JobUnselected: {'identifier': 'sick_ldmrs_laser'}
[0.004757] (-) JobUnselected: {'identifier': 'sick_ldmrs_msgs'}
[0.004780] (-) JobUnselected: {'identifier': 'sick_ldmrs_tools'}
[0.004802] (-) JobUnselected: {'identifier': 'sick_lms5xx'}
[0.004825] (-) JobUnselected: {'identifier': 'sound_player'}
[0.004847] (-) JobUnselected: {'identifier': 'state_machine_lib'}
[0.004870] (-) JobUnselected: {'identifier': 'tablet_socket'}
[0.004892] (-) JobUnselected: {'identifier': 'tablet_socket_msgs'}
[0.004915] (-) JobUnselected: {'identifier': 'trafficlight_recognizer'}
[0.004937] (-) JobUnselected: {'identifier': 'twist2odom'}
[0.004964] (-) JobUnselected: {'identifier': 'twist_filter'}
[0.004987] (-) JobUnselected: {'identifier': 'twist_gate'}
[0.005009] (-) JobUnselected: {'identifier': 'twist_generator'}
[0.005032] (-) JobUnselected: {'identifier': 'udon_socket'}
[0.005054] (-) JobUnselected: {'identifier': 'vectacam'}
[0.005077] (-) JobUnselected: {'identifier': 'vector_map'}
[0.005099] (-) JobUnselected: {'identifier': 'vector_map_msgs'}
[0.005122] (-) JobUnselected: {'identifier': 'vector_map_server'}
[0.005144] (-) JobUnselected: {'identifier': 'vehicle_description'}
[0.005167] (-) JobUnselected: {'identifier': 'vehicle_engage_panel'}
[0.005189] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_interface'}
[0.005212] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_launcher'}
[0.005234] (-) JobUnselected: {'identifier': 'vehicle_model'}
[0.005257] (-) JobUnselected: {'identifier': 'vehicle_sim_model'}
[0.005279] (-) JobUnselected: {'identifier': 'vehicle_socket'}
[0.005302] (-) JobUnselected: {'identifier': 'vel_pose_diff_checker'}
[0.005324] (-) JobUnselected: {'identifier': 'vision_beyond_track'}
[0.005347] (-) JobUnselected: {'identifier': 'vision_darknet_detect'}
[0.005369] (-) JobUnselected: {'identifier': 'vision_lane_detect'}
[0.005392] (-) JobUnselected: {'identifier': 'vision_segment_enet_detect'}
[0.005414] (-) JobUnselected: {'identifier': 'vision_ssd_detect'}
[0.005437] (-) JobUnselected: {'identifier': 'vlg22c_cam'}
[0.005459] (-) JobUnselected: {'identifier': 'way_planner'}
[0.005482] (-) JobUnselected: {'identifier': 'waypoint_maker'}
[0.005504] (-) JobUnselected: {'identifier': 'wf_simulator'}
[0.005527] (-) JobUnselected: {'identifier': 'xsens_driver'}
[0.005549] (-) JobUnselected: {'identifier': 'ymc'}
[0.005576] (waypoint_planner) JobQueued: {'identifier': 'waypoint_planner', 'dependencies': OrderedDict([('autoware_build_flags', '/home/autoware/Autoware/install/autoware_build_flags'), ('autoware_config_msgs', '/home/autoware/Autoware/install/autoware_config_msgs'), ('autoware_lanelet2_msgs', '/home/autoware/Autoware/install/autoware_lanelet2_msgs'), ('autoware_msgs', '/home/autoware/Autoware/install/autoware_msgs'), ('autoware_system_msgs', '/home/autoware/Autoware/install/autoware_system_msgs'), ('ros_observer', '/home/autoware/Autoware/install/ros_observer'), ('vector_map_msgs', '/home/autoware/Autoware/install/vector_map_msgs'), ('amathutils_lib', '/home/autoware/Autoware/install/amathutils_lib'), ('astar_search', '/home/autoware/Autoware/install/astar_search'), ('autoware_health_checker', '/home/autoware/Autoware/install/autoware_health_checker'), ('vector_map', '/home/autoware/Autoware/install/vector_map'), ('lanelet2_extension', '/home/autoware/Autoware/install/lanelet2_extension'), ('libwaypoint_follower', '/home/autoware/Autoware/install/libwaypoint_follower')])}
[0.005617] (waypoint_planner) JobStarted: {'identifier': 'waypoint_planner'}
[0.099569] (-) TimerEvent: {}
[0.200548] (-) TimerEvent: {}
[0.301045] (-) TimerEvent: {}
[0.308088] (waypoint_planner) JobProgress: {'identifier': 'waypoint_planner', 'progress': 'cmake'}
[0.310190] (waypoint_planner) JobProgress: {'identifier': 'waypoint_planner', 'progress': 'build'}
