[0.000000] (-) TimerEvent: {}
[0.000675] (-) JobUnselected: {'identifier': 'adi_driver'}
[0.000780] (-) JobUnselected: {'identifier': 'amathutils_lib'}
[0.000857] (-) JobUnselected: {'identifier': 'as'}
[0.001337] (-) JobUnselected: {'identifier': 'astar_search'}
[0.001552] (-) JobUnselected: {'identifier': 'autoware_bag_tools'}
[0.001619] (-) JobUnselected: {'identifier': 'autoware_build_flags'}
[0.001682] (-) JobUnselected: {'identifier': 'autoware_camera_lidar_calibrator'}
[0.001747] (-) JobUnselected: {'identifier': 'autoware_can_msgs'}
[0.001809] (-) JobUnselected: {'identifier': 'autoware_config_msgs'}
[0.001870] (-) JobUnselected: {'identifier': 'autoware_connector'}
[0.001932] (-) JobUnselected: {'identifier': 'autoware_driveworks_gmsl_interface'}
[0.001994] (-) JobUnselected: {'identifier': 'autoware_driveworks_interface'}
[0.002055] (-) JobUnselected: {'identifier': 'autoware_external_msgs'}
[0.002115] (-) JobUnselected: {'identifier': 'autoware_health_checker'}
[0.002175] (-) JobUnselected: {'identifier': 'autoware_lanelet2_msgs'}
[0.002275] (-) JobUnselected: {'identifier': 'autoware_launcher'}
[0.002374] (-) JobUnselected: {'identifier': 'autoware_launcher_rviz'}
[0.002393] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.002408] (-) JobUnselected: {'identifier': 'autoware_msgs'}
[0.002424] (-) JobUnselected: {'identifier': 'autoware_pointgrey_drivers'}
[0.002439] (-) JobUnselected: {'identifier': 'autoware_quickstart_examples'}
[0.002457] (-) JobUnselected: {'identifier': 'autoware_rviz_plugins'}
[0.002472] (-) JobUnselected: {'identifier': 'autoware_system_msgs'}
[0.002486] (-) JobUnselected: {'identifier': 'calibration_publisher'}
[0.002500] (-) JobUnselected: {'identifier': 'carla_autoware_bridge'}
[0.002514] (-) JobUnselected: {'identifier': 'citysim'}
[0.002529] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.002543] (-) JobUnselected: {'identifier': 'custom_msgs'}
[0.002557] (-) JobUnselected: {'identifier': 'data_preprocessor'}
[0.002571] (-) JobUnselected: {'identifier': 'decision_maker'}
[0.002585] (-) JobUnselected: {'identifier': 'decision_maker_panel'}
[0.002599] (-) JobUnselected: {'identifier': 'detected_objects_visualizer'}
[0.002613] (-) JobUnselected: {'identifier': 'dp_planner'}
[0.002627] (-) JobUnselected: {'identifier': 'ds4'}
[0.002641] (-) JobUnselected: {'identifier': 'ds4_driver'}
[0.002655] (-) JobUnselected: {'identifier': 'ds4_msgs'}
[0.002669] (-) JobUnselected: {'identifier': 'ekf_localizer'}
[0.002683] (-) JobUnselected: {'identifier': 'emergency_handler'}
[0.002697] (-) JobUnselected: {'identifier': 'fastvirtualscan'}
[0.002711] (-) JobUnselected: {'identifier': 'ff_waypoint_follower'}
[0.002725] (-) JobUnselected: {'identifier': 'freespace_planner'}
[0.002739] (-) JobUnselected: {'identifier': 'garmin'}
[0.002753] (-) JobUnselected: {'identifier': 'gazebo_camera_description'}
[0.002767] (-) JobUnselected: {'identifier': 'gazebo_imu_description'}
[0.002781] (-) JobUnselected: {'identifier': 'gazebo_world_description'}
[0.002795] (-) JobUnselected: {'identifier': 'glviewer'}
[0.002809] (-) JobUnselected: {'identifier': 'gnss'}
[0.002822] (-) JobUnselected: {'identifier': 'gnss_localizer'}
[0.002836] (-) JobUnselected: {'identifier': 'graph_tools'}
[0.002850] (-) JobUnselected: {'identifier': 'hokuyo'}
[0.002864] (-) JobUnselected: {'identifier': 'image_processor'}
[0.002878] (-) JobUnselected: {'identifier': 'imm_ukf_pda_track'}
[0.002892] (-) JobUnselected: {'identifier': 'integrated_viewer'}
[0.002905] (-) JobUnselected: {'identifier': 'javad_navsat_driver'}
[0.002920] (-) JobUnselected: {'identifier': 'kitti_box_publisher'}
[0.002934] (-) JobUnselected: {'identifier': 'kitti_launch'}
[0.002948] (-) JobUnselected: {'identifier': 'kitti_player'}
[0.002962] (-) JobUnselected: {'identifier': 'kvaser'}
[0.002976] (-) JobUnselected: {'identifier': 'lane_planner'}
[0.002990] (-) JobUnselected: {'identifier': 'lanelet2_extension'}
[0.003003] (-) JobUnselected: {'identifier': 'lanelet_aisan_converter'}
[0.003017] (-) JobUnselected: {'identifier': 'lattice_planner'}
[0.003072] (-) JobUnselected: {'identifier': 'lgsvl_simulator_bridge'}
[0.003087] (-) JobUnselected: {'identifier': 'libvectormap'}
[0.003101] (-) JobUnselected: {'identifier': 'libwaypoint_follower'}
[0.003116] (-) JobUnselected: {'identifier': 'lidar_apollo_cnn_seg_detect'}
[0.003130] (-) JobUnselected: {'identifier': 'lidar_euclidean_cluster_detect'}
[0.003144] (-) JobUnselected: {'identifier': 'lidar_fake_perception'}
[0.003158] (-) JobUnselected: {'identifier': 'lidar_kf_contour_track'}
[0.003172] (-) JobUnselected: {'identifier': 'lidar_localizer'}
[0.003186] (-) JobUnselected: {'identifier': 'lidar_naive_l_shape_detect'}
[0.003200] (-) JobUnselected: {'identifier': 'lidar_point_pillars'}
[0.003214] (-) JobUnselected: {'identifier': 'lidar_shape_estimation'}
[0.003229] (-) JobUnselected: {'identifier': 'log_tools'}
[0.003243] (-) JobUnselected: {'identifier': 'map_file'}
[0.003257] (-) JobUnselected: {'identifier': 'map_tf_generator'}
[0.003271] (-) JobUnselected: {'identifier': 'map_tools'}
[0.003284] (-) JobUnselected: {'identifier': 'marker_downsampler'}
[0.003299] (-) JobUnselected: {'identifier': 'memsic_imu'}
[0.003312] (-) JobUnselected: {'identifier': 'microstrain_driver'}
[0.003326] (-) JobUnselected: {'identifier': 'mpc_follower'}
[0.003340] (-) JobUnselected: {'identifier': 'mqtt_socket'}
[0.003354] (-) JobUnselected: {'identifier': 'multi_lidar_calibrator'}
[0.003369] (-) JobUnselected: {'identifier': 'naive_motion_predict'}
[0.003382] (-) JobUnselected: {'identifier': 'ndt_cpu'}
[0.003400] (-) JobUnselected: {'identifier': 'ndt_gpu'}
[0.003414] (-) JobUnselected: {'identifier': 'ndt_tku'}
[0.003428] (-) JobUnselected: {'identifier': 'nmea_navsat'}
[0.003443] (-) JobUnselected: {'identifier': 'obj_db'}
[0.003457] (-) JobUnselected: {'identifier': 'object_map'}
[0.003471] (-) JobUnselected: {'identifier': 'oculus_socket'}
[0.003485] (-) JobUnselected: {'identifier': 'op_global_planner'}
[0.003499] (-) JobUnselected: {'identifier': 'op_local_planner'}
[0.003513] (-) JobUnselected: {'identifier': 'op_planner'}
[0.003527] (-) JobUnselected: {'identifier': 'op_ros_helpers'}
[0.003541] (-) JobUnselected: {'identifier': 'op_simu'}
[0.003555] (-) JobUnselected: {'identifier': 'op_simulation_package'}
[0.003569] (-) JobUnselected: {'identifier': 'op_utilities'}
[0.003583] (-) JobUnselected: {'identifier': 'op_utility'}
[0.003597] (-) JobUnselected: {'identifier': 'pc2_downsampler'}
[0.003611] (-) JobUnselected: {'identifier': 'pcl_omp_registration'}
[0.003625] (-) JobUnselected: {'identifier': 'pixel_cloud_fusion'}
[0.003639] (-) JobUnselected: {'identifier': 'points2image'}
[0.003653] (-) JobUnselected: {'identifier': 'points_downsampler'}
[0.003667] (-) JobUnselected: {'identifier': 'points_preprocessor'}
[0.003680] (-) JobUnselected: {'identifier': 'pos_db'}
[0.003694] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.003708] (-) JobUnselected: {'identifier': 'range_vision_fusion'}
[0.003722] (-) JobUnselected: {'identifier': 'road_occupancy_processor'}
[0.003736] (-) JobUnselected: {'identifier': 'roi_object_filter'}
[0.003750] (-) JobUnselected: {'identifier': 'ros_observer'}
[0.003764] (-) JobUnselected: {'identifier': 'rosbag_controller'}
[0.003778] (-) JobUnselected: {'identifier': 'rosinterface'}
[0.003793] (-) JobUnselected: {'identifier': 'runtime_manager'}
[0.003807] (-) JobUnselected: {'identifier': 'sick_ldmrs_description'}
[0.003821] (-) JobUnselected: {'identifier': 'sick_ldmrs_driver'}
[0.003835] (-) JobUnselected: {'identifier': 'sick_ldmrs_laser'}
[0.003848] (-) JobUnselected: {'identifier': 'sick_ldmrs_msgs'}
[0.003862] (-) JobUnselected: {'identifier': 'sick_ldmrs_tools'}
[0.003876] (-) JobUnselected: {'identifier': 'sick_lms5xx'}
[0.003890] (-) JobUnselected: {'identifier': 'sound_player'}
[0.003904] (-) JobUnselected: {'identifier': 'state_machine_lib'}
[0.003918] (-) JobUnselected: {'identifier': 'tablet_socket'}
[0.003932] (-) JobUnselected: {'identifier': 'tablet_socket_msgs'}
[0.003946] (-) JobUnselected: {'identifier': 'trafficlight_recognizer'}
[0.003960] (-) JobUnselected: {'identifier': 'twist2odom'}
[0.004011] (-) JobUnselected: {'identifier': 'twist_filter'}
[0.004026] (-) JobUnselected: {'identifier': 'twist_gate'}
[0.004040] (-) JobUnselected: {'identifier': 'twist_generator'}
[0.004054] (-) JobUnselected: {'identifier': 'udon_socket'}
[0.004068] (-) JobUnselected: {'identifier': 'vectacam'}
[0.004082] (-) JobUnselected: {'identifier': 'vector_map'}
[0.004096] (-) JobUnselected: {'identifier': 'vector_map_msgs'}
[0.004110] (-) JobUnselected: {'identifier': 'vector_map_server'}
[0.004123] (-) JobUnselected: {'identifier': 'vehicle_description'}
[0.004138] (-) JobUnselected: {'identifier': 'vehicle_engage_panel'}
[0.004151] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_interface'}
[0.004166] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_launcher'}
[0.004179] (-) JobUnselected: {'identifier': 'vehicle_model'}
[0.004193] (-) JobUnselected: {'identifier': 'vehicle_sim_model'}
[0.004207] (-) JobUnselected: {'identifier': 'vehicle_socket'}
[0.004221] (-) JobUnselected: {'identifier': 'vel_pose_diff_checker'}
[0.004235] (-) JobUnselected: {'identifier': 'vision_beyond_track'}
[0.004249] (-) JobUnselected: {'identifier': 'vision_lane_detect'}
[0.004262] (-) JobUnselected: {'identifier': 'vision_segment_enet_detect'}
[0.004276] (-) JobUnselected: {'identifier': 'vision_ssd_detect'}
[0.004290] (-) JobUnselected: {'identifier': 'vlg22c_cam'}
[0.004304] (-) JobUnselected: {'identifier': 'way_planner'}
[0.004318] (-) JobUnselected: {'identifier': 'waypoint_maker'}
[0.004332] (-) JobUnselected: {'identifier': 'waypoint_planner'}
[0.004346] (-) JobUnselected: {'identifier': 'wf_simulator'}
[0.004360] (-) JobUnselected: {'identifier': 'xsens_driver'}
[0.004374] (-) JobUnselected: {'identifier': 'ymc'}
[0.004390] (vision_darknet_detect) JobQueued: {'identifier': 'vision_darknet_detect', 'dependencies': OrderedDict([('autoware_build_flags', '/home/autoware/Autoware/install/autoware_build_flags'), ('autoware_config_msgs', '/home/autoware/Autoware/install/autoware_config_msgs'), ('autoware_msgs', '/home/autoware/Autoware/install/autoware_msgs')])}
[0.004413] (vision_darknet_detect) JobStarted: {'identifier': 'vision_darknet_detect'}
[0.099425] (-) TimerEvent: {}
[0.114765] (vision_darknet_detect) JobProgress: {'identifier': 'vision_darknet_detect', 'progress': 'cmake'}
[0.115512] (vision_darknet_detect) JobProgress: {'identifier': 'vision_darknet_detect', 'progress': 'build'}
