[0.000000] (-) TimerEvent: {}
[0.000548] (-) JobUnselected: {'identifier': 'adi_driver'}
[0.000854] (-) JobUnselected: {'identifier': 'amathutils_lib'}
[0.000936] (-) JobUnselected: {'identifier': 'as'}
[0.001003] (-) JobUnselected: {'identifier': 'astar_search'}
[0.001585] (-) JobUnselected: {'identifier': 'autoware_bag_tools'}
[0.001655] (-) JobUnselected: {'identifier': 'autoware_build_flags'}
[0.001742] (-) JobUnselected: {'identifier': 'autoware_camera_lidar_calibrator'}
[0.001807] (-) JobUnselected: {'identifier': 'autoware_can_msgs'}
[0.001884] (-) JobUnselected: {'identifier': 'autoware_config_msgs'}
[0.001949] (-) JobUnselected: {'identifier': 'autoware_connector'}
[0.002011] (-) JobUnselected: {'identifier': 'autoware_driveworks_gmsl_interface'}
[0.002074] (-) JobUnselected: {'identifier': 'autoware_driveworks_interface'}
[0.002147] (-) JobUnselected: {'identifier': 'autoware_external_msgs'}
[0.002208] (-) JobUnselected: {'identifier': 'autoware_health_checker'}
[0.002269] (-) JobUnselected: {'identifier': 'autoware_lanelet2_msgs'}
[0.002330] (-) JobUnselected: {'identifier': 'autoware_launcher'}
[0.002390] (-) JobUnselected: {'identifier': 'autoware_launcher_rviz'}
[0.002449] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.002513] (-) JobUnselected: {'identifier': 'autoware_msgs'}
[0.002585] (-) JobUnselected: {'identifier': 'autoware_pointgrey_drivers'}
[0.002647] (-) JobUnselected: {'identifier': 'autoware_quickstart_examples'}
[0.002748] (-) JobUnselected: {'identifier': 'autoware_rviz_plugins'}
[0.002829] (-) JobUnselected: {'identifier': 'autoware_system_msgs'}
[0.002887] (-) JobUnselected: {'identifier': 'calibration_publisher'}
[0.002981] (-) JobUnselected: {'identifier': 'carla_autoware_bridge'}
[0.003028] (-) JobUnselected: {'identifier': 'citysim'}
[0.003138] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.003186] (-) JobUnselected: {'identifier': 'custom_msgs'}
[0.003232] (-) JobUnselected: {'identifier': 'data_preprocessor'}
[0.003310] (-) JobUnselected: {'identifier': 'decision_maker'}
[0.003390] (-) JobUnselected: {'identifier': 'decision_maker_panel'}
[0.003438] (-) JobUnselected: {'identifier': 'detected_objects_visualizer'}
[0.003485] (-) JobUnselected: {'identifier': 'dp_planner'}
[0.003576] (-) JobUnselected: {'identifier': 'ds4'}
[0.003623] (-) JobUnselected: {'identifier': 'ds4_driver'}
[0.003713] (-) JobUnselected: {'identifier': 'ds4_msgs'}
[0.003761] (-) JobUnselected: {'identifier': 'ekf_localizer'}
[0.003809] (-) JobUnselected: {'identifier': 'emergency_handler'}
[0.004049] (-) JobUnselected: {'identifier': 'fastvirtualscan'}
[0.004149] (-) JobUnselected: {'identifier': 'ff_waypoint_follower'}
[0.004362] (-) JobUnselected: {'identifier': 'freespace_planner'}
[0.004410] (-) JobUnselected: {'identifier': 'garmin'}
[0.004584] (-) JobUnselected: {'identifier': 'gazebo_camera_description'}
[0.004745] (-) JobUnselected: {'identifier': 'gazebo_imu_description'}
[0.004816] (-) JobUnselected: {'identifier': 'gazebo_world_description'}
[0.004868] (-) JobUnselected: {'identifier': 'glviewer'}
[0.004915] (-) JobUnselected: {'identifier': 'gnss'}
[0.005538] (-) JobUnselected: {'identifier': 'gnss_localizer'}
[0.005608] (-) JobUnselected: {'identifier': 'graph_tools'}
[0.005673] (-) JobUnselected: {'identifier': 'hokuyo'}
[0.005737] (-) JobUnselected: {'identifier': 'image_processor'}
[0.005799] (-) JobUnselected: {'identifier': 'imm_ukf_pda_track'}
[0.005870] (-) JobUnselected: {'identifier': 'integrated_viewer'}
[0.005930] (-) JobUnselected: {'identifier': 'javad_navsat_driver'}
[0.006000] (-) JobUnselected: {'identifier': 'kitti_box_publisher'}
[0.006061] (-) JobUnselected: {'identifier': 'kitti_launch'}
[0.006184] (-) JobUnselected: {'identifier': 'kitti_player'}
[0.006245] (-) JobUnselected: {'identifier': 'kvaser'}
[0.006305] (-) JobUnselected: {'identifier': 'lane_planner'}
[0.006365] (-) JobUnselected: {'identifier': 'lanelet2_extension'}
[0.006424] (-) JobUnselected: {'identifier': 'lanelet_aisan_converter'}
[0.006546] (-) JobUnselected: {'identifier': 'lattice_planner'}
[0.006641] (-) JobUnselected: {'identifier': 'lgsvl_simulator_bridge'}
[0.006690] (-) JobUnselected: {'identifier': 'libvectormap'}
[0.006739] (-) JobUnselected: {'identifier': 'libwaypoint_follower'}
[0.006832] (-) JobUnselected: {'identifier': 'lidar_apollo_cnn_seg_detect'}
[0.006879] (-) JobUnselected: {'identifier': 'lidar_euclidean_cluster_detect'}
[0.006924] (-) JobUnselected: {'identifier': 'lidar_fake_perception'}
[0.006991] (-) JobUnselected: {'identifier': 'lidar_kf_contour_track'}
[0.007047] (-) JobUnselected: {'identifier': 'lidar_localizer'}
[0.007131] (-) JobUnselected: {'identifier': 'lidar_naive_l_shape_detect'}
[0.007178] (-) JobUnselected: {'identifier': 'lidar_point_pillars'}
[0.007225] (-) JobUnselected: {'identifier': 'lidar_shape_estimation'}
[0.007314] (-) JobUnselected: {'identifier': 'log_tools'}
[0.007361] (-) JobUnselected: {'identifier': 'map_file'}
[0.007448] (-) JobUnselected: {'identifier': 'map_tf_generator'}
[0.007496] (-) JobUnselected: {'identifier': 'map_tools'}
[0.007542] (-) JobUnselected: {'identifier': 'marker_downsampler'}
[0.007801] (-) JobUnselected: {'identifier': 'memsic_imu'}
[0.008002] (-) JobUnselected: {'identifier': 'microstrain_driver'}
[0.008137] (-) JobUnselected: {'identifier': 'mpc_follower'}
[0.008210] (-) JobUnselected: {'identifier': 'mqtt_socket'}
[0.008282] (-) JobUnselected: {'identifier': 'multi_lidar_calibrator'}
[0.008353] (-) JobUnselected: {'identifier': 'naive_motion_predict'}
[0.008422] (-) JobUnselected: {'identifier': 'ndt_cpu'}
[0.008513] (-) JobUnselected: {'identifier': 'ndt_gpu'}
[0.008538] (-) JobUnselected: {'identifier': 'ndt_tku'}
[0.008554] (-) JobUnselected: {'identifier': 'nmea_navsat'}
[0.008569] (-) JobUnselected: {'identifier': 'obj_db'}
[0.008584] (-) JobUnselected: {'identifier': 'object_map'}
[0.008598] (-) JobUnselected: {'identifier': 'oculus_socket'}
[0.008612] (-) JobUnselected: {'identifier': 'op_global_planner'}
[0.008627] (-) JobUnselected: {'identifier': 'op_local_planner'}
[0.008641] (-) JobUnselected: {'identifier': 'op_planner'}
[0.008655] (-) JobUnselected: {'identifier': 'op_ros_helpers'}
[0.008669] (-) JobUnselected: {'identifier': 'op_simu'}
[0.008684] (-) JobUnselected: {'identifier': 'op_simulation_package'}
[0.008698] (-) JobUnselected: {'identifier': 'op_utilities'}
[0.008712] (-) JobUnselected: {'identifier': 'op_utility'}
[0.008726] (-) JobUnselected: {'identifier': 'pc2_downsampler'}
[0.008740] (-) JobUnselected: {'identifier': 'pcl_omp_registration'}
[0.008754] (-) JobUnselected: {'identifier': 'pixel_cloud_fusion'}
[0.008768] (-) JobUnselected: {'identifier': 'points2image'}
[0.008782] (-) JobUnselected: {'identifier': 'points_downsampler'}
[0.008796] (-) JobUnselected: {'identifier': 'points_preprocessor'}
[0.008810] (-) JobUnselected: {'identifier': 'pos_db'}
[0.008825] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.008839] (-) JobUnselected: {'identifier': 'range_vision_fusion'}
[0.008852] (-) JobUnselected: {'identifier': 'road_occupancy_processor'}
[0.008867] (-) JobUnselected: {'identifier': 'roi_object_filter'}
[0.008880] (-) JobUnselected: {'identifier': 'ros_observer'}
[0.008894] (-) JobUnselected: {'identifier': 'rosbag_controller'}
[0.008908] (-) JobUnselected: {'identifier': 'rosinterface'}
[0.008922] (-) JobUnselected: {'identifier': 'runtime_manager'}
[0.008936] (-) JobUnselected: {'identifier': 'sick_ldmrs_description'}
[0.008950] (-) JobUnselected: {'identifier': 'sick_ldmrs_driver'}
[0.008964] (-) JobUnselected: {'identifier': 'sick_ldmrs_laser'}
[0.008978] (-) JobUnselected: {'identifier': 'sick_ldmrs_msgs'}
[0.008992] (-) JobUnselected: {'identifier': 'sick_ldmrs_tools'}
[0.009006] (-) JobUnselected: {'identifier': 'sick_lms5xx'}
[0.009020] (-) JobUnselected: {'identifier': 'sound_player'}
[0.009033] (-) JobUnselected: {'identifier': 'state_machine_lib'}
[0.009047] (-) JobUnselected: {'identifier': 'tablet_socket'}
[0.009061] (-) JobUnselected: {'identifier': 'tablet_socket_msgs'}
[0.009075] (-) JobUnselected: {'identifier': 'trafficlight_recognizer'}
[0.009089] (-) JobUnselected: {'identifier': 'twist2odom'}
[0.009241] (-) JobUnselected: {'identifier': 'twist_filter'}
[0.009322] (-) JobUnselected: {'identifier': 'twist_gate'}
[0.009336] (-) JobUnselected: {'identifier': 'twist_generator'}
[0.009351] (-) JobUnselected: {'identifier': 'udon_socket'}
[0.009365] (-) JobUnselected: {'identifier': 'vectacam'}
[0.009379] (-) JobUnselected: {'identifier': 'vector_map'}
[0.009393] (-) JobUnselected: {'identifier': 'vector_map_msgs'}
[0.009407] (-) JobUnselected: {'identifier': 'vector_map_server'}
[0.009421] (-) JobUnselected: {'identifier': 'vehicle_description'}
[0.009434] (-) JobUnselected: {'identifier': 'vehicle_engage_panel'}
[0.009448] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_interface'}
[0.009462] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_launcher'}
[0.009476] (-) JobUnselected: {'identifier': 'vehicle_model'}
[0.009490] (-) JobUnselected: {'identifier': 'vehicle_sim_model'}
[0.009504] (-) JobUnselected: {'identifier': 'vehicle_socket'}
[0.009518] (-) JobUnselected: {'identifier': 'vel_pose_diff_checker'}
[0.009532] (-) JobUnselected: {'identifier': 'vision_beyond_track'}
[0.009546] (-) JobUnselected: {'identifier': 'vision_darknet_detect'}
[0.009560] (-) JobUnselected: {'identifier': 'vision_lane_detect'}
[0.009574] (-) JobUnselected: {'identifier': 'vision_segment_enet_detect'}
[0.009588] (-) JobUnselected: {'identifier': 'vision_ssd_detect'}
[0.009602] (-) JobUnselected: {'identifier': 'vlg22c_cam'}
[0.009616] (-) JobUnselected: {'identifier': 'way_planner'}
[0.009630] (-) JobUnselected: {'identifier': 'waypoint_maker'}
[0.009644] (-) JobUnselected: {'identifier': 'wf_simulator'}
[0.009658] (-) JobUnselected: {'identifier': 'xsens_driver'}
[0.009671] (-) JobUnselected: {'identifier': 'ymc'}
[0.009687] (waypoint_planner) JobQueued: {'identifier': 'waypoint_planner', 'dependencies': OrderedDict([('autoware_build_flags', '/home/autoware/Autoware/install/autoware_build_flags'), ('autoware_config_msgs', '/home/autoware/Autoware/install/autoware_config_msgs'), ('autoware_lanelet2_msgs', '/home/autoware/Autoware/install/autoware_lanelet2_msgs'), ('autoware_msgs', '/home/autoware/Autoware/install/autoware_msgs'), ('autoware_system_msgs', '/home/autoware/Autoware/install/autoware_system_msgs'), ('ros_observer', '/home/autoware/Autoware/install/ros_observer'), ('vector_map_msgs', '/home/autoware/Autoware/install/vector_map_msgs'), ('amathutils_lib', '/home/autoware/Autoware/install/amathutils_lib'), ('astar_search', '/home/autoware/Autoware/install/astar_search'), ('autoware_health_checker', '/home/autoware/Autoware/install/autoware_health_checker'), ('vector_map', '/home/autoware/Autoware/install/vector_map'), ('lanelet2_extension', '/home/autoware/Autoware/install/lanelet2_extension'), ('libwaypoint_follower', '/home/autoware/Autoware/install/libwaypoint_follower')])}
[0.009716] (waypoint_planner) JobStarted: {'identifier': 'waypoint_planner'}
[0.099514] (-) TimerEvent: {}
[0.200064] (-) TimerEvent: {}
[0.300510] (-) TimerEvent: {}
[0.400897] (-) TimerEvent: {}
[0.409084] (waypoint_planner) JobProgress: {'identifier': 'waypoint_planner', 'progress': 'cmake'}
[0.411192] (waypoint_planner) JobProgress: {'identifier': 'waypoint_planner', 'progress': 'build'}
