[0.000000] (-) TimerEvent: {}
[0.000684] (-) JobUnselected: {'identifier': 'adi_driver'}
[0.000788] (-) JobUnselected: {'identifier': 'amathutils_lib'}
[0.001278] (-) JobUnselected: {'identifier': 'as'}
[0.001493] (-) JobUnselected: {'identifier': 'astar_search'}
[0.001561] (-) JobUnselected: {'identifier': 'autoware_bag_tools'}
[0.001625] (-) JobUnselected: {'identifier': 'autoware_build_flags'}
[0.001688] (-) JobUnselected: {'identifier': 'autoware_camera_lidar_calibrator'}
[0.001750] (-) JobUnselected: {'identifier': 'autoware_can_msgs'}
[0.001813] (-) JobUnselected: {'identifier': 'autoware_config_msgs'}
[0.001875] (-) JobUnselected: {'identifier': 'autoware_connector'}
[0.001955] (-) JobUnselected: {'identifier': 'autoware_driveworks_gmsl_interface'}
[0.002034] (-) JobUnselected: {'identifier': 'autoware_driveworks_interface'}
[0.002133] (-) JobUnselected: {'identifier': 'autoware_external_msgs'}
[0.002210] (-) JobUnselected: {'identifier': 'autoware_health_checker'}
[0.002271] (-) JobUnselected: {'identifier': 'autoware_lanelet2_msgs'}
[0.002333] (-) JobUnselected: {'identifier': 'autoware_launcher'}
[0.002395] (-) JobUnselected: {'identifier': 'autoware_launcher_rviz'}
[0.002459] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.002522] (-) JobUnselected: {'identifier': 'autoware_msgs'}
[0.002584] (-) JobUnselected: {'identifier': 'autoware_pointgrey_drivers'}
[0.002651] (-) JobUnselected: {'identifier': 'autoware_quickstart_examples'}
[0.002720] (-) JobUnselected: {'identifier': 'autoware_rviz_plugins'}
[0.002783] (-) JobUnselected: {'identifier': 'autoware_system_msgs'}
[0.002881] (-) JobUnselected: {'identifier': 'calibration_publisher'}
[0.002944] (-) JobUnselected: {'identifier': 'carla_autoware_bridge'}
[0.003021] (-) JobUnselected: {'identifier': 'citysim'}
[0.003125] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.003172] (-) JobUnselected: {'identifier': 'custom_msgs'}
[0.003291] (-) JobUnselected: {'identifier': 'data_preprocessor'}
[0.003338] (-) JobUnselected: {'identifier': 'decision_maker'}
[0.003384] (-) JobUnselected: {'identifier': 'decision_maker_panel'}
[0.003453] (-) JobUnselected: {'identifier': 'dp_planner'}
[0.003550] (-) JobUnselected: {'identifier': 'ds4'}
[0.003599] (-) JobUnselected: {'identifier': 'ds4_driver'}
[0.003647] (-) JobUnselected: {'identifier': 'ds4_msgs'}
[0.003783] (-) JobUnselected: {'identifier': 'ekf_localizer'}
[0.003837] (-) JobUnselected: {'identifier': 'emergency_handler'}
[0.003856] (-) JobUnselected: {'identifier': 'fastvirtualscan'}
[0.003871] (-) JobUnselected: {'identifier': 'ff_waypoint_follower'}
[0.003886] (-) JobUnselected: {'identifier': 'freespace_planner'}
[0.003901] (-) JobUnselected: {'identifier': 'garmin'}
[0.003915] (-) JobUnselected: {'identifier': 'gazebo_camera_description'}
[0.003930] (-) JobUnselected: {'identifier': 'gazebo_imu_description'}
[0.003944] (-) JobUnselected: {'identifier': 'gazebo_world_description'}
[0.003959] (-) JobUnselected: {'identifier': 'glviewer'}
[0.003973] (-) JobUnselected: {'identifier': 'gnss'}
[0.003987] (-) JobUnselected: {'identifier': 'gnss_localizer'}
[0.004002] (-) JobUnselected: {'identifier': 'graph_tools'}
[0.004016] (-) JobUnselected: {'identifier': 'hokuyo'}
[0.004030] (-) JobUnselected: {'identifier': 'image_processor'}
[0.004044] (-) JobUnselected: {'identifier': 'imm_ukf_pda_track'}
[0.004058] (-) JobUnselected: {'identifier': 'integrated_viewer'}
[0.004072] (-) JobUnselected: {'identifier': 'javad_navsat_driver'}
[0.004087] (-) JobUnselected: {'identifier': 'kitti_box_publisher'}
[0.004101] (-) JobUnselected: {'identifier': 'kitti_launch'}
[0.004115] (-) JobUnselected: {'identifier': 'kitti_player'}
[0.004129] (-) JobUnselected: {'identifier': 'kvaser'}
[0.004143] (-) JobUnselected: {'identifier': 'lane_planner'}
[0.004157] (-) JobUnselected: {'identifier': 'lanelet2_extension'}
[0.004171] (-) JobUnselected: {'identifier': 'lanelet_aisan_converter'}
[0.004185] (-) JobUnselected: {'identifier': 'lattice_planner'}
[0.004199] (-) JobUnselected: {'identifier': 'lgsvl_simulator_bridge'}
[0.004213] (-) JobUnselected: {'identifier': 'libvectormap'}
[0.004242] (-) JobUnselected: {'identifier': 'libwaypoint_follower'}
[0.004256] (-) JobUnselected: {'identifier': 'lidar_apollo_cnn_seg_detect'}
[0.004270] (-) JobUnselected: {'identifier': 'lidar_euclidean_cluster_detect'}
[0.004285] (-) JobUnselected: {'identifier': 'lidar_fake_perception'}
[0.004299] (-) JobUnselected: {'identifier': 'lidar_kf_contour_track'}
[0.004313] (-) JobUnselected: {'identifier': 'lidar_localizer'}
[0.004327] (-) JobUnselected: {'identifier': 'lidar_naive_l_shape_detect'}
[0.004341] (-) JobUnselected: {'identifier': 'lidar_point_pillars'}
[0.004355] (-) JobUnselected: {'identifier': 'lidar_shape_estimation'}
[0.004368] (-) JobUnselected: {'identifier': 'log_tools'}
[0.004382] (-) JobUnselected: {'identifier': 'map_file'}
[0.004396] (-) JobUnselected: {'identifier': 'map_tf_generator'}
[0.004410] (-) JobUnselected: {'identifier': 'map_tools'}
[0.004424] (-) JobUnselected: {'identifier': 'marker_downsampler'}
[0.004439] (-) JobUnselected: {'identifier': 'memsic_imu'}
[0.004452] (-) JobUnselected: {'identifier': 'microstrain_driver'}
[0.004466] (-) JobUnselected: {'identifier': 'mpc_follower'}
[0.004480] (-) JobUnselected: {'identifier': 'mqtt_socket'}
[0.004494] (-) JobUnselected: {'identifier': 'multi_lidar_calibrator'}
[0.004508] (-) JobUnselected: {'identifier': 'naive_motion_predict'}
[0.004522] (-) JobUnselected: {'identifier': 'ndt_cpu'}
[0.004536] (-) JobUnselected: {'identifier': 'ndt_gpu'}
[0.004555] (-) JobUnselected: {'identifier': 'ndt_tku'}
[0.004569] (-) JobUnselected: {'identifier': 'nmea_navsat'}
[0.004583] (-) JobUnselected: {'identifier': 'obj_db'}
[0.004597] (-) JobUnselected: {'identifier': 'object_map'}
[0.004610] (-) JobUnselected: {'identifier': 'oculus_socket'}
[0.004624] (-) JobUnselected: {'identifier': 'op_global_planner'}
[0.004638] (-) JobUnselected: {'identifier': 'op_local_planner'}
[0.004652] (-) JobUnselected: {'identifier': 'op_planner'}
[0.004666] (-) JobUnselected: {'identifier': 'op_ros_helpers'}
[0.004680] (-) JobUnselected: {'identifier': 'op_simu'}
[0.004693] (-) JobUnselected: {'identifier': 'op_simulation_package'}
[0.004707] (-) JobUnselected: {'identifier': 'op_utilities'}
[0.004721] (-) JobUnselected: {'identifier': 'op_utility'}
[0.004735] (-) JobUnselected: {'identifier': 'pc2_downsampler'}
[0.004748] (-) JobUnselected: {'identifier': 'pcl_omp_registration'}
[0.004762] (-) JobUnselected: {'identifier': 'pixel_cloud_fusion'}
[0.004776] (-) JobUnselected: {'identifier': 'points2image'}
[0.004790] (-) JobUnselected: {'identifier': 'points_downsampler'}
[0.004803] (-) JobUnselected: {'identifier': 'points_preprocessor'}
[0.004817] (-) JobUnselected: {'identifier': 'pos_db'}
[0.004831] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.004845] (-) JobUnselected: {'identifier': 'range_vision_fusion'}
[0.004859] (-) JobUnselected: {'identifier': 'road_occupancy_processor'}
[0.004873] (-) JobUnselected: {'identifier': 'roi_object_filter'}
[0.004887] (-) JobUnselected: {'identifier': 'ros_observer'}
[0.004900] (-) JobUnselected: {'identifier': 'rosbag_controller'}
[0.004914] (-) JobUnselected: {'identifier': 'rosinterface'}
[0.004928] (-) JobUnselected: {'identifier': 'runtime_manager'}
[0.004942] (-) JobUnselected: {'identifier': 'sick_ldmrs_description'}
[0.004955] (-) JobUnselected: {'identifier': 'sick_ldmrs_driver'}
[0.004969] (-) JobUnselected: {'identifier': 'sick_ldmrs_laser'}
[0.004983] (-) JobUnselected: {'identifier': 'sick_ldmrs_msgs'}
[0.004996] (-) JobUnselected: {'identifier': 'sick_ldmrs_tools'}
[0.005010] (-) JobUnselected: {'identifier': 'sick_lms5xx'}
[0.005024] (-) JobUnselected: {'identifier': 'sound_player'}
[0.005038] (-) JobUnselected: {'identifier': 'state_machine_lib'}
[0.005051] (-) JobUnselected: {'identifier': 'tablet_socket'}
[0.005065] (-) JobUnselected: {'identifier': 'tablet_socket_msgs'}
[0.005079] (-) JobUnselected: {'identifier': 'trafficlight_recognizer'}
[0.005093] (-) JobUnselected: {'identifier': 'twist2odom'}
[0.005107] (-) JobUnselected: {'identifier': 'twist_filter'}
[0.005130] (-) JobUnselected: {'identifier': 'twist_gate'}
[0.005145] (-) JobUnselected: {'identifier': 'twist_generator'}
[0.005159] (-) JobUnselected: {'identifier': 'udon_socket'}
[0.005172] (-) JobUnselected: {'identifier': 'vectacam'}
[0.005186] (-) JobUnselected: {'identifier': 'vector_map'}
[0.005200] (-) JobUnselected: {'identifier': 'vector_map_msgs'}
[0.005214] (-) JobUnselected: {'identifier': 'vector_map_server'}
[0.005228] (-) JobUnselected: {'identifier': 'vehicle_description'}
[0.005242] (-) JobUnselected: {'identifier': 'vehicle_engage_panel'}
[0.005256] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_interface'}
[0.005270] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_launcher'}
[0.005283] (-) JobUnselected: {'identifier': 'vehicle_model'}
[0.005297] (-) JobUnselected: {'identifier': 'vehicle_sim_model'}
[0.005311] (-) JobUnselected: {'identifier': 'vehicle_socket'}
[0.005325] (-) JobUnselected: {'identifier': 'vel_pose_diff_checker'}
[0.005339] (-) JobUnselected: {'identifier': 'vision_beyond_track'}
[0.005352] (-) JobUnselected: {'identifier': 'vision_darknet_detect'}
[0.005366] (-) JobUnselected: {'identifier': 'vision_lane_detect'}
[0.005380] (-) JobUnselected: {'identifier': 'vision_segment_enet_detect'}
[0.005394] (-) JobUnselected: {'identifier': 'vision_ssd_detect'}
[0.005407] (-) JobUnselected: {'identifier': 'vlg22c_cam'}
[0.005421] (-) JobUnselected: {'identifier': 'way_planner'}
[0.005434] (-) JobUnselected: {'identifier': 'waypoint_maker'}
[0.005448] (-) JobUnselected: {'identifier': 'waypoint_planner'}
[0.005462] (-) JobUnselected: {'identifier': 'wf_simulator'}
[0.005475] (-) JobUnselected: {'identifier': 'xsens_driver'}
[0.005489] (-) JobUnselected: {'identifier': 'ymc'}
[0.005506] (detected_objects_visualizer) JobQueued: {'identifier': 'detected_objects_visualizer', 'dependencies': OrderedDict([('autoware_build_flags', '/home/autoware/Autoware/install/autoware_build_flags'), ('autoware_msgs', '/home/autoware/Autoware/install/autoware_msgs')])}
[0.005527] (detected_objects_visualizer) JobStarted: {'identifier': 'detected_objects_visualizer'}
[0.099406] (-) TimerEvent: {}
[0.125190] (detected_objects_visualizer) JobProgress: {'identifier': 'detected_objects_visualizer', 'progress': 'cmake'}
[0.126813] (detected_objects_visualizer) JobProgress: {'identifier': 'detected_objects_visualizer', 'progress': 'build'}
