[0.000000] (-) TimerEvent: {}
[0.000148] (-) JobUnselected: {'identifier': 'adi_driver'}
[0.000184] (-) JobUnselected: {'identifier': 'amathutils_lib'}
[0.000211] (-) JobUnselected: {'identifier': 'as'}
[0.000234] (-) JobUnselected: {'identifier': 'astar_search'}
[0.000256] (-) JobUnselected: {'identifier': 'autoware_bag_tools'}
[0.000279] (-) JobUnselected: {'identifier': 'autoware_build_flags'}
[0.000301] (-) JobUnselected: {'identifier': 'autoware_camera_lidar_calibrator'}
[0.000324] (-) JobUnselected: {'identifier': 'autoware_can_msgs'}
[0.000346] (-) JobUnselected: {'identifier': 'autoware_config_msgs'}
[0.000369] (-) JobUnselected: {'identifier': 'autoware_connector'}
[0.000391] (-) JobUnselected: {'identifier': 'autoware_driveworks_gmsl_interface'}
[0.000414] (-) JobUnselected: {'identifier': 'autoware_driveworks_interface'}
[0.000437] (-) JobUnselected: {'identifier': 'autoware_external_msgs'}
[0.000459] (-) JobUnselected: {'identifier': 'autoware_health_checker'}
[0.000482] (-) JobUnselected: {'identifier': 'autoware_lanelet2_msgs'}
[0.000509] (-) JobUnselected: {'identifier': 'autoware_launcher'}
[0.000531] (-) JobUnselected: {'identifier': 'autoware_launcher_rviz'}
[0.000553] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.000580] (-) JobUnselected: {'identifier': 'autoware_msgs'}
[0.000603] (-) JobUnselected: {'identifier': 'autoware_pointgrey_drivers'}
[0.000630] (-) JobUnselected: {'identifier': 'autoware_quickstart_examples'}
[0.000657] (-) JobUnselected: {'identifier': 'autoware_rviz_plugins'}
[0.000679] (-) JobUnselected: {'identifier': 'autoware_system_msgs'}
[0.000702] (-) JobUnselected: {'identifier': 'calibration_publisher'}
[0.000724] (-) JobUnselected: {'identifier': 'carla_autoware_bridge'}
[0.000747] (-) JobUnselected: {'identifier': 'citysim'}
[0.000769] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.000792] (-) JobUnselected: {'identifier': 'custom_msgs'}
[0.000814] (-) JobUnselected: {'identifier': 'data_preprocessor'}
[0.000837] (-) JobUnselected: {'identifier': 'decision_maker'}
[0.000859] (-) JobUnselected: {'identifier': 'decision_maker_panel'}
[0.000882] (-) JobUnselected: {'identifier': 'detected_objects_visualizer'}
[0.000904] (-) JobUnselected: {'identifier': 'dp_planner'}
[0.000927] (-) JobUnselected: {'identifier': 'ds4'}
[0.000949] (-) JobUnselected: {'identifier': 'ds4_driver'}
[0.000972] (-) JobUnselected: {'identifier': 'ds4_msgs'}
[0.000994] (-) JobUnselected: {'identifier': 'ekf_localizer'}
[0.001017] (-) JobUnselected: {'identifier': 'emergency_handler'}
[0.001039] (-) JobUnselected: {'identifier': 'fastvirtualscan'}
[0.001062] (-) JobUnselected: {'identifier': 'ff_waypoint_follower'}
[0.001084] (-) JobUnselected: {'identifier': 'freespace_planner'}
[0.001107] (-) JobUnselected: {'identifier': 'garmin'}
[0.001129] (-) JobUnselected: {'identifier': 'gazebo_camera_description'}
[0.001152] (-) JobUnselected: {'identifier': 'gazebo_imu_description'}
[0.001179] (-) JobUnselected: {'identifier': 'gazebo_world_description'}
[0.001201] (-) JobUnselected: {'identifier': 'glviewer'}
[0.001224] (-) JobUnselected: {'identifier': 'gnss'}
[0.001246] (-) JobUnselected: {'identifier': 'gnss_localizer'}
[0.001273] (-) JobUnselected: {'identifier': 'graph_tools'}
[0.001296] (-) JobUnselected: {'identifier': 'hokuyo'}
[0.001318] (-) JobUnselected: {'identifier': 'image_processor'}
[0.001341] (-) JobUnselected: {'identifier': 'imm_ukf_pda_track'}
[0.001363] (-) JobUnselected: {'identifier': 'integrated_viewer'}
[0.001386] (-) JobUnselected: {'identifier': 'javad_navsat_driver'}
[0.001408] (-) JobUnselected: {'identifier': 'kitti_box_publisher'}
[0.001431] (-) JobUnselected: {'identifier': 'kitti_launch'}
[0.001453] (-) JobUnselected: {'identifier': 'kitti_player'}
[0.001476] (-) JobUnselected: {'identifier': 'kvaser'}
[0.001498] (-) JobUnselected: {'identifier': 'lane_planner'}
[0.001521] (-) JobUnselected: {'identifier': 'lanelet2_extension'}
[0.001543] (-) JobUnselected: {'identifier': 'lanelet_aisan_converter'}
[0.001566] (-) JobUnselected: {'identifier': 'lattice_planner'}
[0.001597] (-) JobUnselected: {'identifier': 'lgsvl_simulator_bridge'}
[0.001620] (-) JobUnselected: {'identifier': 'libvectormap'}
[0.001642] (-) JobUnselected: {'identifier': 'libwaypoint_follower'}
[0.001665] (-) JobUnselected: {'identifier': 'lidar_apollo_cnn_seg_detect'}
[0.001687] (-) JobUnselected: {'identifier': 'lidar_euclidean_cluster_detect'}
[0.001710] (-) JobUnselected: {'identifier': 'lidar_fake_perception'}
[0.001732] (-) JobUnselected: {'identifier': 'lidar_kf_contour_track'}
[0.001755] (-) JobUnselected: {'identifier': 'lidar_localizer'}
[0.001777] (-) JobUnselected: {'identifier': 'lidar_naive_l_shape_detect'}
[0.001800] (-) JobUnselected: {'identifier': 'lidar_point_pillars'}
[0.001822] (-) JobUnselected: {'identifier': 'lidar_shape_estimation'}
[0.001845] (-) JobUnselected: {'identifier': 'log_tools'}
[0.001867] (-) JobUnselected: {'identifier': 'map_file'}
[0.001890] (-) JobUnselected: {'identifier': 'map_tf_generator'}
[0.001912] (-) JobUnselected: {'identifier': 'map_tools'}
[0.001935] (-) JobUnselected: {'identifier': 'marker_downsampler'}
[0.001957] (-) JobUnselected: {'identifier': 'memsic_imu'}
[0.001980] (-) JobUnselected: {'identifier': 'microstrain_driver'}
[0.002002] (-) JobUnselected: {'identifier': 'mpc_follower'}
[0.002025] (-) JobUnselected: {'identifier': 'mqtt_socket'}
[0.002047] (-) JobUnselected: {'identifier': 'multi_lidar_calibrator'}
[0.002070] (-) JobUnselected: {'identifier': 'naive_motion_predict'}
[0.002092] (-) JobUnselected: {'identifier': 'ndt_cpu'}
[0.002119] (-) JobUnselected: {'identifier': 'ndt_gpu'}
[0.002164] (-) JobUnselected: {'identifier': 'ndt_tku'}
[0.002709] (-) JobUnselected: {'identifier': 'nmea_navsat'}
[0.002736] (-) JobUnselected: {'identifier': 'obj_db'}
[0.002758] (-) JobUnselected: {'identifier': 'object_map'}
[0.002781] (-) JobUnselected: {'identifier': 'oculus_socket'}
[0.002803] (-) JobUnselected: {'identifier': 'op_global_planner'}
[0.002826] (-) JobUnselected: {'identifier': 'op_local_planner'}
[0.002848] (-) JobUnselected: {'identifier': 'op_planner'}
[0.002871] (-) JobUnselected: {'identifier': 'op_ros_helpers'}
[0.002893] (-) JobUnselected: {'identifier': 'op_simu'}
[0.002916] (-) JobUnselected: {'identifier': 'op_simulation_package'}
[0.002938] (-) JobUnselected: {'identifier': 'op_utilities'}
[0.002961] (-) JobUnselected: {'identifier': 'op_utility'}
[0.002983] (-) JobUnselected: {'identifier': 'pc2_downsampler'}
[0.003006] (-) JobUnselected: {'identifier': 'pcl_omp_registration'}
[0.003028] (-) JobUnselected: {'identifier': 'pixel_cloud_fusion'}
[0.003051] (-) JobUnselected: {'identifier': 'points2image'}
[0.003073] (-) JobUnselected: {'identifier': 'points_downsampler'}
[0.003096] (-) JobUnselected: {'identifier': 'points_preprocessor'}
[0.003118] (-) JobUnselected: {'identifier': 'pos_db'}
[0.003141] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.003163] (-) JobUnselected: {'identifier': 'range_vision_fusion'}
[0.003186] (-) JobUnselected: {'identifier': 'road_occupancy_processor'}
[0.003208] (-) JobUnselected: {'identifier': 'roi_object_filter'}
[0.003231] (-) JobUnselected: {'identifier': 'ros_observer'}
[0.003253] (-) JobUnselected: {'identifier': 'rosbag_controller'}
[0.003276] (-) JobUnselected: {'identifier': 'rosinterface'}
[0.003298] (-) JobUnselected: {'identifier': 'runtime_manager'}
[0.003321] (-) JobUnselected: {'identifier': 'sick_ldmrs_description'}
[0.003343] (-) JobUnselected: {'identifier': 'sick_ldmrs_driver'}
[0.003366] (-) JobUnselected: {'identifier': 'sick_ldmrs_laser'}
[0.003389] (-) JobUnselected: {'identifier': 'sick_ldmrs_msgs'}
[0.003411] (-) JobUnselected: {'identifier': 'sick_ldmrs_tools'}
[0.003434] (-) JobUnselected: {'identifier': 'sick_lms5xx'}
[0.003456] (-) JobUnselected: {'identifier': 'sound_player'}
[0.003479] (-) JobUnselected: {'identifier': 'state_machine_lib'}
[0.003501] (-) JobUnselected: {'identifier': 'tablet_socket'}
[0.003524] (-) JobUnselected: {'identifier': 'tablet_socket_msgs'}
[0.003546] (-) JobUnselected: {'identifier': 'trafficlight_recognizer'}
[0.003569] (-) JobUnselected: {'identifier': 'twist2odom'}
[0.003596] (-) JobUnselected: {'identifier': 'twist_filter'}
[0.003618] (-) JobUnselected: {'identifier': 'twist_gate'}
[0.003641] (-) JobUnselected: {'identifier': 'twist_generator'}
[0.003663] (-) JobUnselected: {'identifier': 'udon_socket'}
[0.003686] (-) JobUnselected: {'identifier': 'vectacam'}
[0.003708] (-) JobUnselected: {'identifier': 'vector_map'}
[0.003731] (-) JobUnselected: {'identifier': 'vector_map_msgs'}
[0.003753] (-) JobUnselected: {'identifier': 'vector_map_server'}
[0.003776] (-) JobUnselected: {'identifier': 'vehicle_description'}
[0.003803] (-) JobUnselected: {'identifier': 'vehicle_engage_panel'}
[0.003825] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_interface'}
[0.003848] (-) JobUnselected: {'identifier': 'vehicle_gazebo_simulation_launcher'}
[0.003870] (-) JobUnselected: {'identifier': 'vehicle_model'}
[0.003893] (-) JobUnselected: {'identifier': 'vehicle_sim_model'}
[0.003915] (-) JobUnselected: {'identifier': 'vehicle_socket'}
[0.003938] (-) JobUnselected: {'identifier': 'vel_pose_diff_checker'}
[0.003960] (-) JobUnselected: {'identifier': 'vision_beyond_track'}
[0.003983] (-) JobUnselected: {'identifier': 'vision_darknet_detect'}
[0.004005] (-) JobUnselected: {'identifier': 'vision_lane_detect'}
[0.004028] (-) JobUnselected: {'identifier': 'vision_segment_enet_detect'}
[0.004050] (-) JobUnselected: {'identifier': 'vision_ssd_detect'}
[0.004073] (-) JobUnselected: {'identifier': 'vlg22c_cam'}
[0.004095] (-) JobUnselected: {'identifier': 'way_planner'}
[0.004118] (-) JobUnselected: {'identifier': 'waypoint_maker'}
[0.004140] (-) JobUnselected: {'identifier': 'wf_simulator'}
[0.004163] (-) JobUnselected: {'identifier': 'xsens_driver'}
[0.004185] (-) JobUnselected: {'identifier': 'ymc'}
[0.004212] (waypoint_planner) JobQueued: {'identifier': 'waypoint_planner', 'dependencies': OrderedDict([('autoware_build_flags', '/home/autoware/Autoware/install/autoware_build_flags'), ('autoware_config_msgs', '/home/autoware/Autoware/install/autoware_config_msgs'), ('autoware_lanelet2_msgs', '/home/autoware/Autoware/install/autoware_lanelet2_msgs'), ('autoware_msgs', '/home/autoware/Autoware/install/autoware_msgs'), ('autoware_system_msgs', '/home/autoware/Autoware/install/autoware_system_msgs'), ('ros_observer', '/home/autoware/Autoware/install/ros_observer'), ('vector_map_msgs', '/home/autoware/Autoware/install/vector_map_msgs'), ('amathutils_lib', '/home/autoware/Autoware/install/amathutils_lib'), ('astar_search', '/home/autoware/Autoware/install/astar_search'), ('autoware_health_checker', '/home/autoware/Autoware/install/autoware_health_checker'), ('vector_map', '/home/autoware/Autoware/install/vector_map'), ('lanelet2_extension', '/home/autoware/Autoware/install/lanelet2_extension'), ('libwaypoint_follower', '/home/autoware/Autoware/install/libwaypoint_follower')])}
[0.004248] (waypoint_planner) JobStarted: {'identifier': 'waypoint_planner'}
[0.098279] (-) TimerEvent: {}
[0.198661] (-) TimerEvent: {}
[0.299340] (-) TimerEvent: {}
[0.354097] (waypoint_planner) JobProgress: {'identifier': 'waypoint_planner', 'progress': 'cmake'}
[0.355317] (waypoint_planner) JobProgress: {'identifier': 'waypoint_planner', 'progress': 'build'}
